duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
10.15,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
11.78,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.3,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
18.82,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.48,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.53,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.83,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
1.95,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
6.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
8.62,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
2.08,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.15,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.3,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
197.38,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
197.57,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
12.03,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
3.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
26.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.38,2013-09-02,2013,09,02,0,Palo Alto,Palo Alto,Customer
26.67,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
25.6,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
194.53,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.0,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.08,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
14.0,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
4.78,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
66.6,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
30.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
28.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
9.4,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
4.13,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
15.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
15.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
17.95,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
14.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.43,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.47,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
2.15,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
6.83,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
15.93,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
37.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.35,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.75,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.57,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.48,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
38.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
12.92,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
15.47,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
7.43,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
5.3,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
44.27,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
44.15,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
76.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
75.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.37,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
17.37,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.75,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.02,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.7,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
34.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
20.78,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.23,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.35,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
6.45,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
1112.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.0,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.9,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.45,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
12.9,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.58,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
121.77,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.52,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
22.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
22.58,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.52,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
11.62,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
17.33,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
20.0,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.52,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
5.43,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
23.47,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
19.17,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
62.0,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
23.52,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
8.38,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
21.37,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
58.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.13,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
12.75,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
212.37,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.02,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
75.93,2013-09-02,2013,09,02,0,Redwood City,Redwood City,Customer
74.02,2013-09-02,2013,09,02,0,Redwood City,Redwood City,Customer
24.47,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
24.32,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.53,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
11.33,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
22.5,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.35,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.13,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
12.67,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
66.95,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
22.77,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
75.28,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
20.57,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.37,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
58.45,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Customer
8.73,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
22.48,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
30.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
28.47,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
28.15,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.9,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.92,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.5,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
12.92,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.02,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.53,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
19.18,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
25.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.2,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
22.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
11.57,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.13,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.67,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
26.13,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
7.13,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
158.25,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.23,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
16.73,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
4.83,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
17.02,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
154.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.85,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
7.67,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
31.22,2013-09-02,2013,09,02,0,Palo Alto,Palo Alto,Customer
30.4,2013-09-02,2013,09,02,0,Palo Alto,Palo Alto,Customer
4.97,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
1293.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.9,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
12.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
5.73,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
5.88,2013-09-02,2013,09,02,0,Redwood City,Redwood City,Subscriber
39.25,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
15.6,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
6.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
3.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
4.23,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
13.85,2013-09-02,2013,09,02,0,San Jose,San Jose,Subscriber
17.3,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
27.38,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
13.38,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.77,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
12.73,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
8.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.52,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.47,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
34.27,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.95,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
6.9,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
5.8,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
7.07,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
27.88,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
5.95,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
18.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
16.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.97,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
15.03,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.48,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
17.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.63,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.38,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
15.72,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.85,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
16.25,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
27.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
52.13,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.62,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.0,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
20.35,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.92,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.32,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.18,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
9.43,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
162.17,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
162.03,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
17.88,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
28.07,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
7.17,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Subscriber
13.58,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
13.33,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.22,2013-09-02,2013,09,02,0,Mountain View,Mountain View,Subscriber
10.43,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.23,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
59.67,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
6.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
54.93,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
54.5,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
53.1,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
51.7,2013-09-02,2013,09,02,0,San Jose,San Jose,Customer
18.97,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.83,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
4.65,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.07,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
13.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
5.45,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
5.07,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
7.1,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
65.83,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
8.73,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
64.4,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
6.52,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
10.17,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.17,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
210.12,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
210.05,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
205.18,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
211.37,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
20.5,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
20.23,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
199.22,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
14.97,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
27.7,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
27.42,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Subscriber
27.55,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.87,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
18.92,2013-09-02,2013,09,02,0,San Francisco,San Francisco,Customer
10.25,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
2.62,2013-09-03,2013,09,03,1,San Jose,San Jose,Customer
21.28,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
20.73,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
82.43,2013-09-03,2013,09,03,1,Palo Alto,Palo Alto,Customer
82.27,2013-09-03,2013,09,03,1,Palo Alto,Palo Alto,Customer
13.38,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
8.7,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
110.15,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
109.25,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
10.28,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
13.35,2013-09-03,2013,09,03,1,Mountain View,Mountain View,Subscriber
1.48,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
12.93,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
15.2,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
6.27,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
11.55,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
9.85,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Customer
14.22,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
10.52,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
8.12,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
2.82,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
4.78,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
8.7,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
8.58,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
5.07,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
3.32,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
3.43,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
11.28,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
12.73,2013-09-03,2013,09,03,1,San Francisco,San Francisco,Subscriber
